альбом;название_песни;слово;лемма;часть_речи;род;число;падеж;время;лицо;наклонение;вид;залог;степень;возвратность;одушевленность;переходность
Здравствуйте, дети!, 2004;Екатеринбюргер;с;с;PREP;;;;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;двенадцатиэтажки;двенадцатиэтажка;NOUN;женский;единственное;родительный;;;;;;;;неодушевлённое;
Здравствуйте, дети!, 2004;Екатеринбюргер;Безумная;безумный;ADJF;женский;единственное;именительный;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;тусовка;тусовка;NOUN;женский;единственное;именительный;;;;;;;;неодушевлённое;
Здравствуйте, дети!, 2004;Екатеринбюргер;шаманит;шаманить;VERB;;единственное;;настоящее;3;изъявительное;несовершенный;;;;;непереходный
Здравствуйте, дети!, 2004;Екатеринбюргер;бесшабашно;бесшабашный;ADJS;средний;единственное;;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;Люминесцентной;люминесцентный;ADJF;женский;единственное;родительный;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;ваксой;вакса;NOUN;женский;единственное;творительный;;;;;;;;неодушевлённое;
Здравствуйте, дети!, 2004;Екатеринбюргер;намазаны;намазать;PRTS;;множественное;;прошедшее;;;совершенный;страдательный;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;подружки;подружка;NOUN;женский;единственное;родительный;;;;;;;;одушевлённое;
Здравствуйте, дети!, 2004;Екатеринбюргер;За;за;PREP;;;;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;пару;пара;NOUN;женский;единственное;винительный;;;;;;;;неодушевлённое;
Здравствуйте, дети!, 2004;Екатеринбюргер;тройку;тройка;NOUN;женский;единственное;винительный;;;;;;;;неодушевлённое;
Здравствуйте, дети!, 2004;Екатеринбюргер;баксов;бакс;NOUN;мужской;множественное;родительный;;;;;;;;неодушевлённое;
Здравствуйте, дети!, 2004;Екатеринбюргер;снимают;снимать;VERB;;множественное;;настоящее;3;изъявительное;несовершенный;;;;;переходный
Здравствуйте, дети!, 2004;Екатеринбюргер;ногтем;ноготь;NOUN;мужской;единственное;творительный;;;;;;;;неодушевлённое;
Здравствуйте, дети!, 2004;Екатеринбюргер;стружку;стружка;NOUN;женский;единственное;винительный;;;;;;;;неодушевлённое;
Здравствуйте, дети!, 2004;Екатеринбюргер;Как;как;CONJ;;;;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;обычно;обычно;ADVB;;;;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;Люк;люк;NOUN;мужской;единственное;именительный;;;;;;;;неодушевлённое;
Здравствуйте, дети!, 2004;Екатеринбюргер;открытый;открытый;ADJF;мужской;единственное;именительный;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;головою;голова;NOUN;женский;единственное;творительный;;;;;;;;неодушевлённое;
Здравствуйте, дети!, 2004;Екатеринбюргер;вниз;вниз;ADVB;;;;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;виси;висеть;VERB;;единственное;;;;повелительное;несовершенный;;;;;непереходный
Здравствуйте, дети!, 2004;Екатеринбюргер;И;и;CONJ;;;;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;не;не;PRCL;;;;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;боись;боиться;VERB;;единственное;;;;повелительное;совершенный;;;;;непереходный
Здравствуйте, дети!, 2004;Екатеринбюргер;признаться;признаться;CONJ;;;;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;в;в;PREP;;;;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;том;тот;ADJF;средний;единственное;предложный;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;что;что;CONJ;;;;;;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;любишь;любить;VERB;;единственное;;настоящее;2;изъявительное;несовершенный;;;;;переходный
Здравствуйте, дети!, 2004;Екатеринбюргер;ты;ты;NPRO;;единственное;именительный;;2;;;;;;;
Здравствуйте, дети!, 2004;Екатеринбюргер;екатеринбюргер;екатеринбюргер;NOUN;мужской;единственное;именительный;;;;;;;;неодушевлённое;
